257.87289	42470
257.91635	42661
257.95984	42360
258.00333	41910
258.04681	42372
258.0903	42080
258.13379	42876
258.17728	42935
258.22073	42769
258.26422	42628
258.30771	42873
258.3512	42586
258.39468	42305
258.43817	45177
258.48163	42294
258.52512	42238
258.5686	42449
258.61209	42258
258.65558	43225
258.69907	42615
258.74252	42678
258.78601	42679
258.8295	42352
258.87299	42877
258.91647	42799
258.95996	42666
259.00345	43399
259.04691	42468
259.09039	42541
259.13388	42648
259.17737	42637
259.22086	42493
259.26434	42340
259.3078	42563
259.35129	42914
259.39478	44767
259.43826	42489
259.48175	42476
259.52524	42544
259.56873	42619
259.61218	42472
259.65567	43078
259.69916	42818
259.74265	42495
259.78613	42452
259.82962	41947
259.87311	42762
259.91656	43440
259.96005	43148
260.00354	42850
260.04703	42840
260.09052	42836
260.134	42841
260.17746	42680
260.22095	43432
260.26443	43152
260.30792	42498
260.35141	42215
260.3949	42759
260.43839	43106
260.48184	43229
260.52533	42301
260.56882	42296
260.6123	42389
260.65579	43054
260.69928	43480
260.74277	42720
260.78622	42631
260.82971	43026
260.8732	42528
260.91669	42781
260.96017	43047
261.00366	42958
261.04712	42728
261.09061	43210
261.13409	43043
261.17758	42124
261.22107	43039
261.26456	42932
261.30804	42659
261.3515	42899
261.39499	42914
261.43848	43448
261.48196	43405
261.52545	42984
261.56894	42830
261.6124	42821
261.65588	43346
261.69937	42350
261.74286	43047
261.78635	42264
261.82983	42590
261.87329	42981
261.91678	43079
261.96027	42408
262.00375	43083
262.04724	43572
262.09073	42866
262.13422	42892
262.17767	42847
262.22116	42991
262.26465	42988
262.30814	42653
262.35162	42950
262.39511	42701
262.43857	43924
262.48206	42588
262.52554	42641
262.56903	42706
262.61252	43061
262.65598	43848
262.69946	43244
262.74295	42517
262.78644	42311
262.82993	42986
262.87341	42770
262.91687	43328
262.96036	43098
263.00385	43021
263.04733	42339
263.09082	42869
263.13431	42859
263.17776	42587
263.22125	42748
263.26474	42636
263.30823	44177
263.35172	42986
263.39517	43370
263.43866	43030
263.48215	43231
263.52563	43651
263.56912	42926
263.61261	42449
263.65607	42158
263.69955	43340
263.74304	43058
263.78653	43020
263.83002	43023
263.87347	42712
263.91696	42825
263.96045	42923
264.00394	43830
264.04742	42279
264.09088	42532
264.13437	43214
264.17786	42704
264.22134	42639
264.26483	42261
264.30829	42476
264.35178	44883
264.39526	43950
264.43875	42594
264.48224	42734
264.5257	42810
264.56918	43674
264.61267	43079
264.65616	42854
264.69962	43000
264.7431	43500
264.78659	43441
264.83008	42969
264.87357	43647
264.91702	43481
264.96051	42865
265.004	42491
265.04749	43583
265.09094	42493
265.13443	43029
265.17792	43168
265.22141	42579
265.26489	42950
265.30835	42579
265.35184	43431
265.39532	42995
265.43881	42891
265.48227	42850
265.52576	43286
265.56924	43287
265.61273	42785
265.65619	44019
265.69968	42870
265.74316	43001
265.78665	42970
265.83011	42800
265.8736	42884
265.91708	43603
265.96057	43093
266.00403	43650
266.04752	43005
266.091	42520
266.13449	42834
266.17795	43741
266.22144	43988
266.26492	42830
266.30841	42932
266.35187	42246
266.39536	43233
266.43884	43948
266.4823	43281
266.52579	42562
266.56927	42129
266.61276	43482
266.65622	42929
266.69971	42384
266.74319	43031
266.78665	42707
266.83014	42846
266.87363	42317
266.91711	42421
266.96057	42970
267.00406	42944
267.04755	43731
267.091	43091
267.13449	42555
267.17798	43192
267.22144	43959
267.26492	43809
267.30841	43090
267.3519	41917
267.39536	44129
267.43884	42391
267.48233	42724
267.52579	43095
267.56927	43280
267.61276	43257
267.65622	42977
267.69971	43177
267.74319	42835
267.78665	42140
267.83014	43205
267.87363	42592
267.91708	43062
267.96057	42745
268.00406	43265
268.04752	43055
268.091	42563
268.13449	42868
268.17795	42881
268.22144	43440
268.26489	42898
268.30838	43952
268.35187	43383
268.39532	42812
268.43881	43463
268.4823	43065
268.52576	42894
