568.09283	42753
568.13599	42995
568.17914	42614
568.22229	42147
568.26544	42669
568.30859	42365
568.35181	43331
568.39496	43066
568.43811	43040
568.48126	43172
568.52441	43087
568.56757	43004
568.61072	42627
568.65393	45436
568.69708	42603
568.74023	42506
568.78339	42614
568.82654	42546
568.86969	43546
568.91284	42935
568.95599	42927
568.99915	42964
569.0423	42703
569.08545	43176
569.1286	43052
569.17175	42844
569.2149	43708
569.25806	42765
569.30121	42791
569.34436	42937
569.38751	42834
569.43066	42719
569.47382	42690
569.51697	43021
569.56012	43042
569.60327	44702
569.64642	42625
569.68958	42808
569.73273	42873
569.77588	42868
569.81903	42703
569.86218	43301
569.90533	43129
569.94849	42979
569.99164	42808
570.03473	42297
570.07788	43171
570.12103	43569
570.16418	43287
570.20734	43280
570.25049	43066
570.29364	43206
570.33673	43168
570.37988	42843
570.42303	43605
570.46619	43310
570.50934	42734
570.55243	42447
570.59558	43086
570.63873	43316
570.68188	43559
570.72504	42630
570.76813	42624
570.81128	42721
570.85443	43285
570.89758	43701
570.94067	42876
570.98383	42813
571.02698	43177
571.07007	42735
571.11322	43157
571.15637	43221
571.19952	43220
571.24261	43067
571.28577	43515
571.32892	43121
571.37201	42390
571.41516	43090
571.45825	43250
571.5014	43081
571.54456	43067
571.58765	43171
571.6308	43614
571.67395	43589
571.71704	43309
571.76019	42986
571.80328	42991
571.84644	43696
571.88953	42627
571.93268	43068
571.97583	42475
572.01892	42949
572.06207	43321
572.10516	43583
572.14832	42653
572.19141	43386
572.23456	43602
572.27765	43130
572.3208	43166
572.36389	43068
572.40704	43351
572.45013	43252
572.49329	43184
572.53638	43186
572.57947	42865
572.62262	44185
572.66571	42913
572.70886	42955
572.75195	42966
572.7951	43242
572.8382	43829
572.88129	43414
572.92444	42850
572.96753	42549
573.01062	43252
573.05377	43083
573.09686	43554
573.13995	43219
573.18311	43537
573.2262	42603
573.26929	43141
573.31244	43115
573.35553	42946
573.39862	43123
573.44177	42978
573.48486	44556
573.52795	43322
573.57104	43835
573.6142	43337
573.65729	43686
573.70038	43956
573.74347	43212
573.78662	42723
573.82971	42417
573.8728	43568
573.91589	43365
573.95898	43271
574.00214	43422
574.04523	42998
574.08832	43170
574.13141	43141
574.1745	44444
574.21759	42556
574.26074	42824
574.30383	43351
574.34692	43028
574.39001	42958
574.43311	42461
574.4762	42745
574.51929	45130
574.56238	44154
574.60547	42928
574.64862	43018
574.69171	43080
574.7348	43915
574.77789	43376
574.82098	43084
574.86407	43208
574.90717	43666
574.95026	43806
574.99335	43240
575.03644	44101
575.07953	43757
575.12262	43143
575.16571	42784
575.2088	43706
575.25189	42838
575.29498	43332
575.33807	43503
575.3811	43131
575.42419	43420
575.46729	43117
575.51038	43907
575.55347	43563
575.59656	43359
575.63965	43568
575.68274	43834
575.72583	43824
575.76886	43554
575.81195	44651
575.85504	43914
575.89813	43981
575.94122	44032
575.98431	43774
576.02734	44130
576.07043	45169
576.11353	44250
576.15662	44745
576.19971	44526
576.24274	44128
576.28583	44578
576.32892	45368
576.37201	45650
576.41504	44454
576.45813	44432
576.50122	43887
576.54431	44917
576.58734	45846
576.63043	44727
576.67352	44064
576.71655	43800
576.75964	44746
576.80273	44456
576.84576	44068
576.88885	44591
576.93195	44174
576.97498	44523
577.01807	44015
577.0611	44229
577.10419	44502
577.14728	44292
577.19031	45416
577.2334	44825
577.27643	44139
577.31952	44587
577.36261	45618
577.40564	45195
577.44873	44581
577.49176	43571
577.53485	45725
577.57788	43913
577.62097	44235
577.664	44680
577.70709	44497
577.75012	44763
577.79321	44576
577.83624	44782
577.87933	44219
577.92236	43653
577.96545	44598
578.00848	44064
578.05151	44505
578.0946	44059
578.13763	44707
578.18073	44590
578.22375	44063
578.26678	44565
578.30988	44506
578.35291	45097
578.39594	44262
578.43903	45556
578.48206	44829
578.52509	44473
578.56818	44910
578.61121	44575
578.65424	44278
578.69733	44284
578.74036	44937
578.78339	44305
578.82648	44318
578.86951	44718
578.91254	44143
578.95557	44069
578.99866	44576
579.04169	43795
579.08472	44279
579.12775	43826
579.17078	44187
579.21387	44052
579.2569	44388
579.29993	44247
579.34296	44781
579.38599	44519
579.42908	44462
579.47211	44288
579.51514	44330
579.55817	43957
579.6012	43959
579.64423	44464
579.68726	43721
579.73029	43941
579.77332	44184
579.81641	44906
579.85944	44600
579.90247	44369
579.9455	44293
579.98853	45198
580.03156	44382
580.07458	44095
580.11761	44598
580.16064	44378
580.20367	45055
580.2467	44503
580.28973	43766
580.33276	44231
580.37579	44714
580.41882	43821
580.46185	44127
580.50488	44759
580.54791	44778
580.59088	44583
580.63391	45352
580.67694	44082
580.71997	44173
580.763	43983
580.80603	44200
580.84906	43961
580.89209	44502
580.93506	44708
580.97809	43801
581.02112	44091
581.06415	43978
581.10718	44586
581.15021	43765
581.19318	44223
581.23621	44496
581.27924	44585
581.32227	44350
581.3653	44169
581.40826	44603
581.45129	44794
581.49432	44276
581.53729	44121
581.58032	44018
581.62335	43808
581.66638	44656
581.70935	44148
581.75238	44550
581.79541	44572
581.83838	44070
581.88141	43784
581.92444	45849
581.96741	44748
582.01044	44453
582.05347	43993
582.09644	43796
582.13947	44177
582.18243	44364
582.22546	44461
582.26849	44321
582.31146	44167
582.35449	44754
582.39746	44508
582.44049	43852
582.48346	43693
582.52649	45411
582.56946	44016
582.61249	44170
582.65546	44387
582.69849	43793
582.74146	44026
582.78448	44117
582.82745	44509
582.87048	44978
582.91345	43927
582.95648	44006
582.99945	44299
583.04242	44608
583.08545	43995
583.12842	44099
583.17145	43970
583.21442	44774
583.25739	45958
583.30042	43750
583.34338	43762
583.38635	45100
583.42938	44175
583.47235	44225
583.51532	43756
583.55835	43913
583.60132	43796
583.64429	44658
583.68732	44382
583.73029	44175
583.77325	44143
