568.09283	42718
568.13599	43000
568.17914	42613
568.22229	42186
568.26544	42578
568.30859	42420
568.35181	43334
568.39496	43060
568.43811	43025
568.48126	43134
568.52441	43040
568.56757	42997
568.61072	42604
568.65393	45444
568.69708	42572
568.74023	42617
568.78339	42573
568.82654	42540
568.86969	43551
568.91284	42943
568.95599	42960
568.99915	42928
569.0423	42667
569.08545	43149
569.1286	43086
569.17175	42817
569.2149	43790
569.25806	42732
569.30121	42777
569.34436	42923
569.38751	42897
569.43066	42711
569.47382	42606
569.51697	42979
569.56012	43000
569.60327	44772
569.64642	42715
569.68958	42821
569.73273	42786
569.77588	42846
569.81903	42740
569.86218	43329
569.90533	43164
569.94849	42950
569.99164	42836
570.03473	42236
570.07788	43113
570.12103	43671
570.16418	43337
570.20734	43253
570.25049	43031
570.29364	43198
570.33673	43150
570.37988	42848
570.42303	43660
570.46619	43370
570.50934	42722
570.55243	42450
570.59558	43042
570.63873	43351
570.68188	43550
570.72504	42652
570.76813	42544
570.81128	42672
570.85443	43270
570.89758	43733
570.94067	42869
570.98383	42825
571.02698	43176
571.07007	42790
571.11322	43142
571.15637	43254
571.19952	43218
571.24261	43032
571.28577	43498
571.32892	43116
571.37201	42351
571.41516	43094
571.45825	43255
571.5014	43092
571.54456	43008
571.58765	43132
571.6308	43648
571.67395	43598
571.71704	43318
571.76019	42937
571.80328	42967
571.84644	43642
571.88953	42624
571.93268	43078
571.97583	42513
572.01892	42873
572.06207	43362
572.10516	43533
572.14832	42620
572.19141	43432
572.23456	43692
572.27765	43100
572.3208	43074
572.36389	43157
572.40704	43288
572.45013	43196
572.49329	43186
572.53638	43164
572.57947	42876
572.62262	44143
572.66571	42899
572.70886	42908
572.75195	43003
572.7951	43256
572.8382	43756
572.88129	43443
572.92444	42817
572.96753	42544
573.01062	43227
573.05377	43130
573.09686	43581
573.13995	43222
573.18311	43447
573.2262	42613
573.26929	43135
573.31244	43140
573.35553	43078
573.39862	43110
573.44177	42990
573.48486	44609
573.52795	43280
573.57104	43830
573.6142	43327
573.65729	43652
573.70038	43955
573.74347	43177
573.78662	42707
573.82971	42442
573.8728	43588
573.91589	43389
573.95898	43237
574.00214	43379
574.04523	42904
574.08832	43197
574.13141	43180
574.1745	44361
574.21759	42517
574.26074	42801
574.30383	43335
574.34692	42981
574.39001	42934
574.43311	42448
574.4762	42742
574.51929	45136
574.56238	44103
574.60547	42926
574.64862	42999
574.69171	43103
574.7348	43867
574.77789	43449
574.82098	43116
574.86407	43227
574.90717	43698
574.95026	43779
574.99335	43346
575.03644	44057
575.07953	43678
575.12262	43173
575.16571	42754
575.2088	43695
575.25189	42853
575.29498	43364
575.33807	43537
575.3811	43106
575.42419	43348
575.46729	43052
575.51038	43888
575.55347	43559
575.59656	43339
575.63965	43467
575.68274	43640
575.72583	43749
575.76886	43445
575.81195	44448
575.85504	43714
575.89813	43788
575.94122	43995
575.98431	43504
576.02734	43838
576.07043	44857
576.11353	43989
576.15662	44465
576.19971	44086
576.24274	43770
576.28583	44155
576.32892	45102
576.37201	45350
576.41504	44219
576.45813	44151
576.50122	43655
576.54431	44517
576.58734	45469
576.63043	44467
576.67352	43834
576.71655	43466
576.75964	44377
576.80273	44083
576.84576	43851
576.88885	44319
576.93195	43902
576.97498	44109
577.01807	43523
577.0611	43907
577.10419	44116
577.14728	43998
577.19031	44916
577.2334	44423
577.27643	43833
577.31952	44422
577.36261	45272
577.40564	44968
577.44873	44312
577.49176	43143
577.53485	45314
577.57788	43624
577.62097	43985
577.664	44333
577.70709	44393
577.75012	44590
577.79321	44222
577.83624	44414
577.87933	43940
577.92236	43377
577.96545	44255
578.00848	43703
578.05151	44172
578.0946	43899
578.13763	44494
578.18073	44206
578.22375	43880
578.26678	44228
578.30988	44171
578.35291	44810
578.39594	44138
578.43903	45253
578.48206	44550
578.52509	44117
578.56818	44579
578.61121	44185
578.65424	44002
578.69733	44069
578.74036	44626
578.78339	43975
578.82648	44096
578.86951	44410
578.91254	43924
578.95557	43756
578.99866	44227
579.04169	43526
579.08472	44014
579.12775	43509
579.17078	43759
579.21387	43578
579.2569	43886
579.29993	43824
579.34296	44355
579.38599	44305
579.42908	44133
579.47211	43949
579.51514	44023
579.55817	43792
579.6012	43631
579.64423	44129
579.68726	43339
579.73029	43734
579.77332	43985
579.81641	44753
579.85944	44320
579.90247	43940
579.9455	44039
579.98853	44820
580.03156	44210
580.07458	43806
580.11761	44357
580.16064	44074
580.20367	44757
580.2467	44210
580.28973	43463
580.33276	43918
580.37579	44437
580.41882	43626
580.46185	43885
580.50488	44454
580.54791	44488
580.59088	44227
580.63391	44958
580.67694	43808
580.71997	43756
580.763	43576
580.80603	44013
580.84906	43761
580.89209	44345
580.93506	44515
580.97809	43532
581.02112	43848
581.06415	43609
581.10718	44345
581.15021	43588
581.19318	43819
581.23621	44122
581.27924	44281
581.32227	43934
581.3653	43815
581.40826	44276
581.45129	44528
581.49432	44112
581.53729	43796
581.58032	43775
581.62335	43570
581.66638	44434
581.70935	44119
581.75238	44455
581.79541	44321
581.83838	43744
581.88141	43469
581.92444	45586
581.96741	44513
582.01044	44156
582.05347	43646
582.09644	43455
582.13947	43793
582.18243	44004
582.22546	44114
582.26849	44042
582.31146	44011
582.35449	44554
582.39746	44099
582.44049	43628
582.48346	43489
582.52649	45170
582.56946	43692
582.61249	43832
582.65546	44092
582.69849	43439
582.74146	43659
582.78448	43855
582.82745	44067
582.87048	44716
582.91345	43552
582.95648	43748
582.99945	43883
583.04242	44291
583.08545	43840
583.12842	43854
583.17145	43639
583.21442	44447
583.25739	45697
583.30042	43443
583.34338	43455
583.38635	44639
583.42938	43858
583.47235	43962
583.51532	43606
583.55835	43585
583.60132	43497
583.64429	44336
583.68732	44144
583.73029	44044
583.77325	43946
583.81622	43727
583.85925	43702
583.90222	44127
583.94519	44947
583.98816	43801
584.03113	43788
584.07416	43478
584.11713	43965
584.1601	44034
584.20306	44161
584.24603	44201
584.28906	44560
584.33203	43530
584.375	43580
584.41797	44010
