257.87289	42478
257.91635	42700
257.95984	42383
258.00333	41951
258.04681	42348
258.0903	42099
258.13379	42837
258.17728	42937
258.22073	42459
258.26422	42976
258.30771	42890
258.3512	42685
258.39468	42352
258.43817	45208
258.48163	42307
258.52512	42259
258.5686	42453
258.61209	42270
258.65558	43249
258.69907	42679
258.74252	42698
258.78601	42737
258.8295	42437
258.87299	42898
258.91647	42799
258.95996	42681
259.00345	43425
259.04691	42507
259.09039	42626
259.13388	42694
259.17737	42650
259.22086	42643
259.26434	42412
259.3078	42652
259.35129	42830
259.39478	44856
259.43826	42374
259.48175	42594
259.52524	42596
259.56873	42868
259.61218	42432
259.65567	43003
259.69916	42897
259.74265	42587
259.78613	42548
259.82962	42014
259.87311	42812
259.91656	43457
259.96005	43115
260.00354	42784
260.04703	42760
260.09052	43005
260.134	42870
260.17746	42725
260.22095	43432
260.26443	42960
260.30792	42525
260.35141	42164
260.3949	42753
260.43839	43189
260.48184	43245
260.52533	42444
260.56882	42352
260.6123	42466
260.65579	43150
260.69928	43541
260.74277	42713
260.78622	42545
260.82971	43010
260.8732	42523
260.91669	42849
260.96017	43024
261.00366	42996
261.04712	42758
261.09061	43257
261.13409	42863
261.17758	42194
261.22107	42976
261.26456	43006
261.30804	42814
261.3515	42913
261.39499	42924
261.43848	43402
261.48196	43477
261.52545	42928
261.56894	42749
261.6124	42766
261.65588	43428
261.69937	42411
261.74286	42624
261.78635	42224
261.82983	42623
261.87329	43005
261.91678	42912
261.96027	42379
262.00375	43140
262.04724	43546
262.09073	42868
262.13422	42785
262.17767	42886
262.22116	43059
262.26465	43005
262.30814	42937
262.35162	42904
262.39511	42792
262.43857	43702
262.48206	42680
262.52554	42661
262.56903	42747
262.61252	43153
262.65598	44156
262.69946	43101
262.74295	42587
262.78644	42282
262.82993	42954
262.87341	42830
262.91687	43326
262.96036	43050
263.00385	43474
263.04733	42323
263.09082	42889
263.13431	42900
263.17776	42548
263.22125	42829
263.26474	42698
263.30823	44338
263.35172	43012
263.39517	43606
263.43866	42846
263.48215	43147
263.52563	43671
263.56912	42939
263.61261	42433
263.65607	42202
263.69955	43474
263.74304	43098
263.78653	43082
263.83002	43079
263.87347	42792
263.91696	42868
263.96045	43129
264.00394	43764
264.04742	42601
264.09088	42604
264.13437	43196
264.17786	42653
264.22134	42695
264.26483	42255
264.30829	42561
264.35178	45017
264.39526	43902
264.43875	42755
264.48224	42851
264.5257	42840
264.56918	44022
264.61267	43036
264.65616	42933
264.69962	43076
264.7431	43431
264.78659	43481
264.83008	42996
264.87357	43785
264.91702	43545
264.96051	42919
265.004	42550
265.04749	43604
265.09094	42496
265.13443	43147
265.17792	42974
265.22141	42597
265.26489	43033
265.30835	42671
265.35184	43483
265.39532	43126
265.43881	42894
265.48227	42910
265.52576	43190
265.56924	43178
265.61273	42892
265.65619	44088
265.69968	42805
265.74316	42951
265.78665	42786
265.83011	42574
265.8736	42857
265.91708	43665
265.96057	43090
266.00403	43719
266.04752	43074
266.091	42621
266.13449	43058
266.17795	43547
266.22144	44062
266.26492	42814
266.30841	42854
266.35187	42195
266.39536	43422
266.43884	44208
266.4823	43237
266.52579	42550
266.56927	42266
266.61276	43162
266.65622	42908
266.69971	42511
266.74319	43012
266.78665	42635
266.83014	42859
266.87363	42260
266.91711	42409
266.96057	42980
267.00406	42980
267.04755	43749
267.091	43172
267.13449	42536
267.17798	43238
267.22144	44007
267.26492	43752
267.30841	43128
267.3519	41987
267.39536	44228
267.43884	42486
267.48233	42682
267.52579	43117
267.56927	42899
267.61276	43265
267.65622	43017
267.69971	43122
267.74319	42772
267.78665	42280
267.83014	43189
267.87363	42623
267.91708	43084
267.96057	42847
268.00406	43274
268.04752	42999
268.091	42626
268.13449	42717
268.17795	42882
268.22144	43579
268.26489	42924
268.30838	44011
268.35187	43452
268.39532	42907
268.43881	43478
268.4823	43004
268.52576	42959
268.56924	42731
268.61273	43441
268.65619	42798
268.69968	42865
268.74313	43257
268.78662	42761
268.83011	42649
268.87357	43052
268.91705	42320
268.96051	42592
269.004	42223
269.04749	42554
269.09094	42622
269.13443	42806
269.17789	42832
269.22137	43257
269.26486	43127
269.30832	43084
269.35181	42792
269.39526	42759
269.43875	42599
269.48224	42599
269.5257	43093
269.56918	42221
269.61264	42582
269.65613	42828
269.69958	43624
269.74307	43303
269.78656	42812
269.83002	43244
269.8735	43822
269.91696	43154
269.96045	42706
270.00391	43227
270.04739	43042
270.09085	43645
270.13434	43031
270.1778	42296
270.22128	42902
270.26477	43365
270.30823	42544
270.35172	42821
270.39517	43541
270.43866	43428
270.48212	43070
270.5256	43894
270.56906	42780
270.61255	42882
270.65601	42666
270.69949	42845
270.74295	42654
270.78644	43206
270.8299	43313
270.87338	42463
270.91684	42737
270.96033	42933
271.00378	42885
271.04727	42466
271.09073	42848
271.13422	43318
271.17767	43238
271.22113	42928
271.26462	42700
271.30807	43279
271.35156	43480
271.39502	42864
271.43851	42799
271.48196	42716
271.52545	42597
271.56891	43404
271.6124	42996
271.65585	43221
271.69931	43322
271.7428	42929
271.78625	42529
271.82974	44619
271.8732	43394
271.91669	43108
271.96014	42661
272.0036	42414
272.04709	42807
272.09055	42978
272.13403	43089
272.17749	43091
272.22095	42878
272.26443	43410
272.30789	43142
272.35138	42409
272.39484	42365
272.43829	44068
272.48178	42733
272.52524	42774
272.5687	42927
272.61218	42268
272.65564	42641
272.69913	42834
272.74258	43113
272.78604	43589
272.82953	42534
272.87299	42677
272.91644	42802
272.95993	43263
273.00339	42640
273.04684	42589
273.09033	42493
273.13379	43318
273.17725	44032
273.22073	42192
273.26419	42345
273.30765	43473
273.35114	42861
273.39459	42589
273.43805	42504
273.48151	42401
273.52499	42441
273.56845	43660
273.61191	42974
273.6554	42590
273.69885	42752
273.74231	42683
273.78577	42908
273.82925	43123
273.87271	44533
273.91617	42539
273.95963	42687
274.00311	42392
274.04657	42731
274.09003	42851
274.13348	42903
274.17697	43131
274.22043	43551
274.26389	42457
274.30734	42426
274.35083	42899
274.39429	42464
274.43774	42332
274.4812	42963
274.52466	42554
274.56815	43293
274.6116	43010
274.65506	42463
274.69852	44009
274.74197	43140
274.78546	43493
274.82892	43022
274.87238	43007
274.91583	42905
274.95929	42569
275.00275	42363
275.04623	43370
275.08969	42274
275.13315	43408
275.17661	42369
275.22006	43405
275.26352	42966
275.30701	43512
275.35046	42803
275.39392	43782
275.43738	43623
275.48083	42744
275.52429	43084
275.56775	42158
275.61121	42950
275.65466	43051
275.69815	43911
275.74161	43146
275.78506	42963
275.82852	43066
275.87198	42855
275.91544	43294
275.95889	43118
276.00235	43078
276.04581	42378
276.08926	42509
276.13272	42284
276.17618	42662
276.21964	42854
276.26312	42689
276.30658	43290
276.35004	42614
276.39349	43348
276.43695	42824
276.48041	42657
276.52386	42989
276.56732	42261
276.61078	42552
276.65424	43286
276.69769	43035
276.74115	43018
276.78461	43148
276.82806	43997
276.87152	43790
276.91498	44264
276.95844	44210
277.00189	43962
277.04535	43030
277.08881	44059
277.13223	43360
277.17569	43190
277.21915	42817
277.2626	43185
277.30606	43068
277.34952	42888
277.39297	43608
277.43643	43450
277.47989	42726
277.52335	43083
277.5668	43393
277.61026	42711
277.65372	42632
277.69714	42783
277.7406	43206
277.78406	42776
277.82751	43121
277.87097	42976
277.91443	44062
277.95789	43898
278.00134	43161
278.04477	43391
278.08823	43800
278.13168	43828
278.17514	43698
278.2186	43388
278.26205	43482
278.30551	44122
278.34894	44393
278.3924	44150
278.43585	43608
278.47931	43528
278.52277	43238
278.56619	43749
278.60965	46298
278.65311	44217
278.69656	43621
278.74002	43527
278.78345	42620
278.8269	43649
278.87036	43021
278.91382	43155
278.95724	43038
279.0007	43527
279.04416	43145
279.08762	43465
279.13104	43742
279.1745	44165
279.21796	43788
279.26138	45501
279.30484	45206
279.3483	45208
279.39175	44886
279.43518	45222
279.47864	44821
279.52209	44133
279.56552	44700
279.60898	45500
279.65244	47270
